76011002,76011002
"",76023077,,,Marco  [Municipality: Brazil],
76023078,Cedro  [Municipality: Brazil],,,,
"",76023079,,,Tamboril  [Municipality: Brazil],
76023080,"Alcântaras, Meruoca  [Municipality: Brazil]",,,,
"",76023081,,,Ibiapina  [Municipality: Brazil],
76023082,Aurora  [Municipality: Brazil],,,,
"",76023083,,,Jucás  [Municipality: Brazil],
76023084,"Pacoti, Palmácia  [Municipality: Brazil]",,,,
"",76023085,,,"Pereiro, Ererê  [Municipality: Brazil]",
76023086,Coreaú  [Municipality: Brazil],,,,
"",76023087,,,Barro  [Municipality: Brazil],
76023088,Irauçuba  [Municipality: Brazil],,,,
"",76023089,,,Orós  [Municipality: Brazil],
76023090,Araripe  [Municipality: Brazil],,,,
"",76023091,,,"Altaneira, Nova Olinda  [Municipality: Brazil]",
76023092,Morrinhos  [Municipality: Brazil],,,,
"",76023093,,,"General Sampaio, Apuiarés  [Municipality: Brazil]",
76023094,Caridade  [Municipality: Brazil],,,,
"",76023095,,,"Mucambo, Pacujá  [Municipality: Brazil]",
76024001,Natal  [Municipality: Brazil],,,,
76024002,76024002,,"Baraúna, Mossoró, Grossos, Açu, Areia Branca, Serra do Mel, Carnaubais, Porto do Mangue, Alto do",,
"",,,,"Rodrigues, Tibau  [Municipality: Brazil]",
76024003,Parnamirim  [Municipality: Brazil],,,,
"",76024004,,,São Gonçalo do Amarante  [Municipality: Brazil],
76024005,"São Francisco do Oeste, Francisco Dantas, Rodolfo Fernandes, Taboleiro Grande, Apodi, Severiano Melo,Riacho da Cruz, Itaú, Rafael Godeiro, Olho-d'Água do Borges  [Municipality: Brazil]",,,,
"",76024006,,,Ceará-Mirim  [Municipality: Brazil],
76024007,Macaíba  [Municipality: Brazil],,,,
"",76024008,,,Caicó  [Municipality: Brazil],
76024009,"Passa e Fica, Nova Cruz, Montanhas  [Municipality: Brazil]",,,,
"",76024010,,,"Lagoa Nova, Currais Novos  [Municipality: Brazil]",
76024011,"Canguaretama, Tibau do Sul, Baía Formosa, Vila Flor  [Municipality: Brazil]",,,,
"",76024012,,,"Lagoa Salgada, Vera Cruz, Monte Alegre, Brejinho  [Municipality: Brazil]",
76024013,"Campo Redondo, Lajes Pintadas, Santa Cruz  [Municipality: Brazil]",,,,
"",76024014,,,"Touros, São Miguel do Gostoso, Pureza  [Municipality: Brazil]",
76024015,"João Câmara, Poço Branco  [Municipality: Brazil]",,,,
"",76024016,,,"Serra de São Bento, Lagoa d'Anta, Santo Antônio, Lagoa de Pedras, Passagem  [Municipality: Brazil]",
76024017,"Florânia, São José do Seridó, Cruzeta, Tenente Laurentino Cruz, Acari, São Vicente  [Municipality: Brazil]",,,,
"",76024018,,,"Governador Dix-Sept Rosado, Augusto Severo, Upanema, Triunfo Potiguar, Paraú  [Municipality: Brazil]",
76024019,"Arês, Nísia Floresta, Senador Georgino Avelino  [Municipality: Brazil]",,,,
"",76024020,,,"Jardim de Piranhas, Jucurutu, São Rafael  [Municipality: Brazil]",
76024021,"Riacho de Santana, Marcelino Vieira, Alexandria, Pilões, Antônio Martins, João Dias  [Municipality: Brazil]",,,,
76024002,76024002
"",76024022,,,São José de Mipibu  [Municipality: Brazil],
76024023,"Guamaré, Galinhos, Jandaíra, Caiçara do Norte, Parazinho, São Bento do Norte, Pedra Grande  [Municipality:Brazil]",,,,
"",76024024,,,"Santana do Matos, Angicos, Fernando Pedroza, Bodó, Pedro Avelino  [Municipality: Brazil]",
76024025,"São Tomé, Pedra Preta, Caiçara do Rio do Vento, Jardim de Angicos, Ruy Barbosa, Riachuelo, BentoFernandes  [Municipality: Brazil]",,,,
"",76024026,,,"Tangará, São José do Campestre, Monte das Gameleiras, Serrinha  [Municipality: Brazil]",
76024027,"Várzea, Espírito Santo, Pedro Velho, Jundiá  [Municipality: Brazil]",,,,
"",76024028,,,"Luís Gomes, Paraná, Major Sales, José da Penha, Tenente Ananias  [Municipality: Brazil]",
76024029,"Umarizal, Almino Afonso, Patu, Messias Targino  [Municipality: Brazil]",,,,
"",76024030,,,"Felipe Guerra, Caraúbas, Janduís  [Municipality: Brazil]",
76024031,"Portalegre, Serrinha dos Pintos, Viçosa, Martins, Frutuoso Gomes, Lucrécia  [Municipality: Brazil]",,,,
"",76024032,,,Macau  [Municipality: Brazil],
76024033,Pau dos Ferros  [Municipality: Brazil],,,,
"",76024034,,,"Parelhas, Carnaúba dos Dantas  [Municipality: Brazil]",
76024035,"Presidente Juscelino, Januário Cicco, Bom Jesus  [Municipality: Brazil]",,,,
"",76024036,,,Extremoz  [Municipality: Brazil],
76024037,"São Miguel, Venha-Ver  [Municipality: Brazil]",,,,
"",76024038,,,"Ouro Branco, Jardim do Seridó, Santana do Seridó, Equador  [Municipality: Brazil]",
76024039,"Coronel João Pessoa, Doutor Severiano, Encanto, Água Nova, Rafael Fernandes  [Municipality: Brazil]",,,,
"",76024040,,,"Afonso Bezerra, Pendências  [Municipality: Brazil]",
76024041,"Sítio Novo, Barcelona, Lagoa de Velhos, Senador Elói de Souza, São Pedro  [Municipality: Brazil]",,,,
"",76024042,,,"Taipu, Ielmo Marinho  [Municipality: Brazil]",
76024043,"Coronel Ezequiel, Jaçanã, São Bento do Trairí, Japi  [Municipality: Brazil]",,,,
"",76024044,,,Goianinha  [Municipality: Brazil],
76024045,"Serra Negra do Norte, Timbaúba dos Batistas, São João do Sabugi, Ipueira, São Fernando  [Municipality:Brazil]",,,,
"",76024046,,,"Cerro Corá, Lajes  [Municipality: Brazil]",
76024047,"Ipanguaçu, Itajá  [Municipality: Brazil]",,,,
"",76024048,,,"São Paulo do Potengi, Santa Maria  [Municipality: Brazil]",
76024049,"Maxaranguape, Rio do Fogo  [Municipality: Brazil]",,,,
"",76025001,,,João Pessoa  [Municipality: Brazil],
76025002,"Boa Vista, Campina Grande  [Municipality: Brazil]",,,,
"",76025003,,,"Santa Rita, Lucena  [Municipality: Brazil]",
76025004,"Seridó, Cubati, Barra de Santa Rosa, Sossêgo, Cuité, Damião, Cacimba de Dentro, Araruna, Riachão, Tacima[Municipality: Brazil]",,,,
"",76025005,,,Patos  [Municipality: Brazil],
76025006,Bayeux  [Municipality: Brazil],,,,
"",76025007,,,"Sousa, Marizópolis, Vieirópolis, Aparecida, São Francisco  [Municipality: Brazil]",
76025008,"Lagoa de Dentro, Curral de Cima, Itapororoca, Cuité de Mamanguape, Mamanguape, Capim  [Municipality:Brazil]",,,,
"",76025009,,,"São Miguel de Taipu, Pedras de Fogo, Cruz do Espírito Santo, Alhandra  [Municipality: Brazil]",
76025010,"Sobrado, Riachão do Poço, Sapé  [Municipality: Brazil]",,,,
"",76025011,,,Cabedelo  [Municipality: Brazil],
76025012,"Olho d'Água, Emas, Imaculada, Catingueira, São José de Espinharas, Santa Teresinha, Mãe d'Água, SãoJosé do Bonfim, Cacimba de Areia, São Mamede, Quixabá, Várzea  [Municipality: Brazil]",,,,
"",76025013,,,Cajazeiras  [Municipality: Brazil],
76025014,Guarabira  [Municipality: Brazil],,,,
"",76025015,,,"Santa Cecília, Gado Bravo, Umbuzeiro, Aroeiras, Itatuba  [Municipality: Brazil]",
76025016,"Passagem, Livramento, Taperoá, Areia de Baraúnas, Salgadinho, Assunção, Tenório, Juazeirinho[Municipality: Brazil]",,,,
"",76025017,,,"Algodão de Jandaíra, Esperança, Remígio  [Municipality: Brazil]",
76025018,"Aguiar, São José da Lagoa Tapada, Igaracy, Piancó, Coremas  [Municipality: Brazil]",,,,
"",76025019,,,"Pedra Lavrada, Nova Palmeira, Frei Martinho, Picuí, Baraúna, Nova Floresta  [Municipality: Brazil]",
76025020,"Cachoeira dos Índios, Bom Jesus, Santa Helena, São João do Rio do Peixe, Poço de José de Moura,Nazarezinho  [Municipality: Brazil]",,,,
"",76025021,,,"Pombal, São Domingos, Lagoa, Cajazeirinhas, São Bentinho  [Municipality: Brazil]",
76025022,"Rio Tinto, Mataraca, Marcação, Baía da Traição  [Municipality: Brazil]",,,,
"",76025023,,,"Fagundes, Ingá, Riachão do Bacamarte, Mogeiro  [Municipality: Brazil]",
76025024,"Alagoa Nova, Massaranduba, Matinhas, Serra Redonda  [Municipality: Brazil]",,,,
"",76025025,,,Queimadas  [Municipality: Brazil],
76025026,"Mulungu, Gurinhém, Araçagi  [Municipality: Brazil]",,,,
"",76025027,,,"Conde, Pitimbu  [Municipality: Brazil]",
76025028,"Lagoa Seca, São Sebastião de Lagoa de Roça  [Municipality: Brazil]",,,,
"",76025029,,,"Boqueirão, Riacho de Santo Antônio, Alcantil, Caturité, Barra de Santana  [Municipality: Brazil]",
76025030,"Manaíra, São José de Princesa, Princesa Isabel  [Municipality: Brazil]",,,,
"",76025031,,,"Boa Ventura, Pedra Branca, Santana dos Garrotes, Juru, Água Branca  [Municipality: Brazil]",
76025032,"Alagoa Grande, Juarez Távora  [Municipality: Brazil]",,,,
"",76025033,,,"Brejo dos Santos, Catolé do Rocha  [Municipality: Brazil]",
76025034,"Maturéia, Teixeira, Cacimbas, Desterro  [Municipality: Brazil]",,,,
76025035,76025035,,"Zabelê, São Sebastião do Umbuzeiro, Camalaú, São João do Tigre, Serra Branca, Congo, Coxixola",,
[Municipality: Brazil],,,,,
76025035,76025035
76025036,"Soledade, Olivedos, Pocinhos  [Municipality: Brazil]",,,,
"",76025037,,,"Itabaiana, Juripiranga  [Municipality: Brazil]",
76025038,"Casserengue, Solânea  [Municipality: Brazil]",,,,
"",76025039,,,"Triunfo, Bernardino Batista, Santarém, Uiraúna, Poço Dantas  [Municipality: Brazil]",
76025040,"Lastro, Santa Cruz, Bom Sucesso, Jericó, Mato Grosso, Riacho dos Cavalos  [Municipality: Brazil]",,,,
"",76025041,,,"Dona Inês, Bananeiras  [Municipality: Brazil]",
76025042,"São José dos Cordeiros, Parari, Santo André, São João do Cariri, Caraúbas, Gurjão, São Domingos do Cariri,Barra de São Miguel, Cabaceiras  [Municipality: Brazil]",,,,
"",76025043,,,São Bento  [Municipality: Brazil],
76025044,Monteiro  [Municipality: Brazil],,,,
"",76025045,,,"Caiçara, Logradouro, Jacaraú, Pedro Régis  [Municipality: Brazil]",
76025046,"Belém, Serra da Raiz, Sertãozinho, Duas Estradas  [Municipality: Brazil]",,,,
"",76025047,,,"Paulista, Condado, Vista Serrana, Malta  [Municipality: Brazil]",
76025048,"Arara, Serraria, Pilões  [Municipality: Brazil]",,,,
"",76025049,,,"Santa Luzia, São José do Sabugi, Junco do Seridó  [Municipality: Brazil]",
76025050,"Ouro Velho, Prata, Amparo, Sumé  [Municipality: Brazil]",,,,
"",76025051,,,"Puxinanã, Montadas, Areial  [Municipality: Brazil]",
76025052,Itaporanga  [Municipality: Brazil],,,,
"",76025053,,,"Monte Horebe, Bonito de Santa Fé, Serra Grande, São José de Caiana  [Municipality: Brazil]",
76025054,Areia  [Municipality: Brazil],,,,
"",76025055,,,"Natuba, Salgado de São Félix  [Municipality: Brazil]",
76025056,"São José dos Ramos, Caldas Brandão, Pilar  [Municipality: Brazil]",,,,
"",76025057,,,"Belém do Brejo do Cruz, Brejo do Cruz, São José do Brejo do Cruz  [Municipality: Brazil]",
76025058,"Conceição, Santa Inês  [Municipality: Brazil]",,,,
"",76025059,,,"São José de Piranhas, Carrapateira  [Municipality: Brazil]",
76025060,"Alagoinha, Cuitegi  [Municipality: Brazil]",,,,
"",76025061,,,"Nova Olinda, Tavares  [Municipality: Brazil]",
76025062,"Ibiara, Santana de Mangueira, Diamante, Curral Velho  [Municipality: Brazil]",,,,
"",76025063,,,Mari  [Municipality: Brazil],
76025064,"Borborema, Pilõezinhos, Pirpirituba  [Municipality: Brazil]",,,,
"",76025065,,,Caaporã  [Municipality: Brazil],
76026001,Recife  [Municipality: Brazil],,,,
"",76026002,,,Jaboatão dos Guararapes  [Municipality: Brazil],
76026003,"Abreu e Lima, Paulista  [Municipality: Brazil]",,,,
"",76026004,,,Olinda  [Municipality: Brazil],
76026005,"Afrânio, Petrolina, Dormentes  [Municipality: Brazil]",,,,
"",76026006,,,Caruaru  [Municipality: Brazil],
76026007,"São Lourenço da Mata, Camaragibe  [Municipality: Brazil]",,,,
"",76026008,,,Cabo de Santo Agostinho  [Municipality: Brazil],
76026009,"Araçoiaba, Igarassu, Itapissuma  [Municipality: Brazil]",,,,
"",76026010,,,Vitória de Santo Antão  [Municipality: Brazil],
76026011,Garanhuns  [Municipality: Brazil],,,,
"",76026012,,,"Pesqueira, Alagoinha, Poção, Capoeiras  [Municipality: Brazil]",
76026013,"Gravatá, Chã Grande  [Municipality: Brazil]",,,,
"",76026014,,,"Carpina, Lagoa do Carro  [Municipality: Brazil]",
76026015,"Santa Filomena, Ouricuri, Santa Cruz  [Municipality: Brazil]",,,,
"",76026016,,,Santa Cruz do Capibaribe  [Municipality: Brazil],
76026017,"São Joaquim do Monte, Bonito, Sairé, Barra de Guabiraba  [Municipality: Brazil]",,,,
"",76026018,,,"Vertente do Lério, Surubim, Casinhas  [Municipality: Brazil]",
76026019,Ipojuca  [Municipality: Brazil],,,,
"",76026020,,,Serra Talhada  [Municipality: Brazil],
76026021,Araripina  [Municipality: Brazil],,,,
"",76026022,,,"Terra Nova, Salgueiro, Cedro  [Municipality: Brazil]",
76026023,"Bezerros, Camocim de São Félix  [Municipality: Brazil]",,,,
"",76026024,,,"Jataúba, Brejo da Madre de Deus, Tacaimbó  [Municipality: Brazil]",
76026025,Goiana  [Municipality: Brazil],,,,
"",76026026,,,Belo Jardim  [Municipality: Brazil],
76026027,Arcoverde  [Municipality: Brazil],,,,
"",76026028,,,"Chã de Alegria, Paudalho  [Municipality: Brazil]",
76026029,Escada  [Municipality: Brazil],,,,
"",76026030,,,"Timbaúba, Camutanga  [Municipality: Brazil]",
76026031,"Lagoa Grande, Santa Maria da Boa Vista  [Municipality: Brazil]",,,,
"",76026032,,,Palmares  [Municipality: Brazil],
76026033,"Águas Belas, Iati  [Municipality: Brazil]",,,,
"",76026034,,,"Barreiros, São José da Coroa Grande  [Municipality: Brazil]",
76026035,Moreno  [Municipality: Brazil],,,,
"",76026036,,,Limoeiro  [Municipality: Brazil],
76026037,"São José do Egito, Tuparetama, Itapetim  [Municipality: Brazil]",,,,
"",76026038,,,Buíque  [Municipality: Brazil],
76026039,"Cachoeirinha, São Caitano  [Municipality: Brazil]",,,,
"",76026040,,,"Carnaubeira da Penha, Floresta, Betânia  [Municipality: Brazil]",
76026041,São Bento do Una  [Municipality: Brazil],,,,
"",76026042,,,"Bom Jardim, Machados  [Municipality: Brazil]",
76026043,"Sertânia, Iguaraci, Ingazeira  [Municipality: Brazil]",,,,
"",76026044,,,"Riacho das Almas, Frei Miguelinho, Cumaru  [Municipality: Brazil]",
76026045,"Itambé, Ferreiros, Fernando de Noronha  [Municipality: Brazil]",,,,
"",76026046,,,"Belém de Maria, Catende  [Municipality: Brazil]",
76026047,"Xexéu, Água Preta  [Municipality: Brazil]",,,,
"",76026048,,,"Petrolândia, Jatobá  [Municipality: Brazil]",
76026049,"Tabira, Santa Terezinha, Brejinho  [Municipality: Brazil]",,,,
"",76026050,,,Ribeirão  [Municipality: Brazil],
76026051,Bom Conselho  [Municipality: Brazil],,,,
"",76026052,,,"Vicência, Buenos Aires  [Municipality: Brazil]",
76026053,"Orocó, Cabrobó  [Municipality: Brazil]",,,,
"",76026054,,,"Rio Formoso, Tamandaré  [Municipality: Brazil]",
76026055,"Exu, Moreilândia  [Municipality: Brazil]",,,,
"",76026056,,,Sirinhaém  [Municipality: Brazil],
76026057,"Panelas, Lagoa dos Gatos  [Municipality: Brazil]",,,,
"",76026058,,,"Orobó, São Vicente Ferrer  [Municipality: Brazil]",
76026059,"Jurema, Quipapá  [Municipality: Brazil]",,,,
"",76026060,,,"Salgadinho, Passira  [Municipality: Brazil]",
76026061,"Pombos, Primavera  [Municipality: Brazil]",,,,
"",76026062,,,"São Benedito do Sul, Jaqueira, Maraial  [Municipality: Brazil]",
76026063,"Inajá, Manari  [Municipality: Brazil]",,,,
"",76026064,,,Aliança  [Municipality: Brazil],
76026065,Lajedo  [Municipality: Brazil],,,,
"",76026066,,,Afogados da Ingazeira  [Municipality: Brazil],
76026067,"Pedra, Venturosa  [Municipality: Brazil]",,,,
"",76026068,,,Toritama  [Municipality: Brazil],
76026069,Custódia  [Municipality: Brazil],,,,
"",76026070,,,Bodocó  [Municipality: Brazil],
76026071,São José do Belmonte  [Municipality: Brazil],,,,
"",76026072,,,"Vertentes, Santa Maria do Cambucá  [Municipality: Brazil]",
76026073,"Quixaba, Carnaíba, Solidão  [Municipality: Brazil]",,,,
"",76026074,,,Nazaré da Mata  [Municipality: Brazil],
76026075,João Alfredo  [Municipality: Brazil],,,,
"",76026076,,,"Ibirajuba, Altinho  [Municipality: Brazil]",
76026077,"Tracunhaém, Itaquitinga  [Municipality: Brazil]",,,,
"",76026078,,,Glória do Goitá  [Municipality: Brazil],
76026079,"Terezinha, Brejão, Lagoa do Ouro  [Municipality: Brazil]",,,,
"",76026080,,,"Calumbi, Flores  [Municipality: Brazil]",
76026081,"Cortês, Joaquim Nabuco  [Municipality: Brazil]",,,,
"",76026082,,,Ipubi  [Municipality: Brazil],
76026083,Gameleira  [Municipality: Brazil],,,,
"",76026084,,,Itaíba  [Municipality: Brazil],
76026085,Caetés  [Municipality: Brazil],,,,
"",76026086,,,"Saloá, Paranatama  [Municipality: Brazil]",
76026087,"Santa Cruz da Baixa Verde, Triunfo  [Municipality: Brazil]",,,,
"",76026088,,,Ibimirim  [Municipality: Brazil],
76026089,Trindade  [Municipality: Brazil],,,,
"",76026090,,,Taquaritinga do Norte  [Municipality: Brazil],
76026091,"Correntes, Palmeirina  [Municipality: Brazil]",,,,
"",76026092,,,"Granito, Serrita  [Municipality: Brazil]",
76026093,Canhotinho  [Municipality: Brazil],,,,
"",76026094,,,Tupanatinga  [Municipality: Brazil],
76026095,"Belém do São Francisco, Itacuruba  [Municipality: Brazil]",,,,
"",76026096,,,"Jucati, Jupi  [Municipality: Brazil]",
76026097,Condado  [Municipality: Brazil],,,,
"",76026098,,,"Verdejante, Mirandiba  [Municipality: Brazil]",
76026099,Cupira  [Municipality: Brazil],,,,
"",76026100,,,Tacaratu  [Municipality: Brazil],
76026101,Agrestina  [Municipality: Brazil],,,,
"",76026102,,,São João  [Municipality: Brazil],
76026103,Sanharó  [Municipality: Brazil],,,,
"",76026104,,,Macaparana  [Municipality: Brazil],
76026105,Ilha de Itamaracá  [Municipality: Brazil],,,,
"",76026106,,,Lagoa de Itaenga  [Municipality: Brazil],
76026107,"Calçado, Angelim  [Municipality: Brazil]",,,,
"",76026108,,,Amaraji  [Municipality: Brazil],
76026109,Parnamirim  [Municipality: Brazil],,,,
"",76026110,,,Feira Nova  [Municipality: Brazil],
76027001,Maceió  [Municipality: Brazil],,,,
76027002,76027002,,"Teotônio Vilela, Coruripe, Anadia, Campo Alegre, São Miguel dos Campos, Roteiro, Barra de São Miguel,",,
"",,,,Jequiá da Praia  [Municipality: Brazil],
76027003,"Craíbas, Arapiraca  [Municipality: Brazil]",,,,
"",76027004,,,"Senador Rui Palmeira, Carneiros, Santana do Ipanema, Olivença, Dois Riachos  [Municipality: Brazil]",
76027005,"Estrela de Alagoas, Palmeira dos Índios  [Municipality: Brazil]",,,,
"",76027006,,,"Rio Largo, Messias  [Municipality: Brazil]",
76027007,União dos Palmares  [Municipality: Brazil],,,,
"",76027008,,,Penedo  [Municipality: Brazil],
76027009,"Maribondo, Atalaia  [Municipality: Brazil]",,,,
"",76027010,,,"Marechal Deodoro, Coqueiro Seco  [Municipality: Brazil]",
76027011,"Branquinha, Murici, Flexeiras  [Municipality: Brazil]",,,,
"",76027012,,,"Porto Real do Colégio, São Sebastião  [Municipality: Brazil]",
76027013,Delmiro Gouveia  [Municipality: Brazil],,,,
"",76027014,,,"Mata Grande, Canapi  [Municipality: Brazil]",
76027015,"Viçosa, Capela  [Municipality: Brazil]",,,,
"",76027016,,,"Inhapi, Piranhas  [Municipality: Brazil]",
76027017,"Lagoa da Canoa, Feira Grande  [Municipality: Brazil]",,,,
"",76027018,,,"Pariconha, Água Branca, Olho d'Água do Casado  [Municipality: Brazil]",
76027019,"Maragogi, Japaratinga  [Municipality: Brazil]",,,,
"",76027020,,,Girau do Ponciano  [Municipality: Brazil],
76027021,"Ibateguara, Colônia Leopoldina  [Municipality: Brazil]",,,,
"",76027022,,,"Coité do Nóia, Taquarana, Belém  [Municipality: Brazil]",
76027023,"Major Isidoro, Cacimbinhas, Minador do Negrão  [Municipality: Brazil]",,,,
"",76027024,,,"Maravilha, Poço das Trincheiras, Ouro Branco  [Municipality: Brazil]",
76027025,Pilar  [Municipality: Brazil],,,,
"",76027026,,,"Palestina, Jacaré dos Homens, Batalha, Jaramataia  [Municipality: Brazil]",
76027027,São Luís do Quitunde  [Municipality: Brazil],,,,
"",76027028,,,"Matriz de Camaragibe, Porto de Pedras  [Municipality: Brazil]",
76027029,"Quebrangulo, Chã Preta, Santana do Mundaú  [Municipality: Brazil]",,,,
"",76027030,,,"Novo Lino, Jundiá, Campestre, Jacuípe  [Municipality: Brazil]",
76027031,"Pão de Açúcar, Belo Monte  [Municipality: Brazil]",,,,
"",76027032,,,São José da Tapera  [Municipality: Brazil],
76027033,Limoeiro de Anadia  [Municipality: Brazil],,,,
76027002,76027002
"",76027034,,,"Olho d'Água das Flores, Monteirópolis  [Municipality: Brazil]",
76027035,Igaci  [Municipality: Brazil],,,,
"",76027036,,,"Barra de Santo Antônio, Paripueira  [Municipality: Brazil]",
76027037,Boca da Mata  [Municipality: Brazil],,,,
"",76027038,,,Traipu  [Municipality: Brazil],
76027039,Porto Calvo  [Municipality: Brazil],,,,
"",76027040,,,Junqueiro  [Municipality: Brazil],
76027041,Igreja Nova  [Municipality: Brazil],,,,
"",76027042,,,Joaquim Gomes  [Municipality: Brazil],
76027043,São José da Laje  [Municipality: Brazil],,,,
"",76027044,,,"Passo de Camaragibe, São Miguel dos Milagres  [Municipality: Brazil]",
76027045,"Satuba, Santa Luzia do Norte  [Municipality: Brazil]",,,,
"",76027046,,,"Piaçabuçu, Feliz Deserto  [Municipality: Brazil]",
76027047,Cajueiro  [Municipality: Brazil],,,,
"",76027048,,,"São Brás, Olho d'Água Grande, Campo Grande  [Municipality: Brazil]",
76027049,"Tanque d'Arca, Paulo Jacinto, Mar Vermelho, Pindoba  [Municipality: Brazil]",,,,
"",76028001,,,Aracaju  [Municipality: Brazil],
76028002,Nossa Senhora do Socorro  [Municipality: Brazil],,,,
"",76028003,,,"Lagarto, São Domingos, Campo do Brito, Salgado  [Municipality: Brazil]",
76028004,Itabaiana  [Municipality: Brazil],,,,
"",76028005,,,"Tobias Barreto, Tomar do Geru, Riachão do Dantas  [Municipality: Brazil]",
76028006,São Cristóvão  [Municipality: Brazil],,,,
"",76028007,,,Estância  [Municipality: Brazil],
76028008,"Ribeirópolis, Nossa Senhora das Dores, Santa Rosa de Lima, Siriri, Divina Pastora  [Municipality: Brazil]",,,,
"",76028009,,,"Porto da Folha, Monte Alegre de Sergipe, Gararu  [Municipality: Brazil]",
76028010,"Laranjeiras, Maruim  [Municipality: Brazil]",,,,
"",76028011,,,"Carira, Nossa Senhora Aparecida, São Miguel do Aleixo, Feira Nova, Cumbe  [Municipality: Brazil]",
76028012,Itabaianinha  [Municipality: Brazil],,,,
"",76028013,,,"Capela, Muribeca  [Municipality: Brazil]",
76028014,Simão Dias  [Municipality: Brazil],,,,
"",76028015,,,"São Francisco, Japoatã, Pacatuba, Brejo Grande  [Municipality: Brazil]",
76028016,"Santo Amaro das Brotas, Japaratuba, Pirambu  [Municipality: Brazil]",,,,
"",76028017,,,"Boquim, Pedrinhas  [Municipality: Brazil]",
76028018,"Neópolis, Santana do São Francisco, Ilha das Flores  [Municipality: Brazil]",,,,
"",76028019,,,"Aquidabã, Malhada dos Bois, Telha, Amparo de São Francisco, Cedro de São João  [Municipality: Brazil]",
76028020,Nossa Senhora da Glória  [Municipality: Brazil],,,,
"",76028021,,,"Cristinápolis, Indiaroba  [Municipality: Brazil]",
76028022,Poço Redondo  [Municipality: Brazil],,,,
"",76028023,,,Itaporanga d'Ajuda  [Municipality: Brazil],
76028024,Propriá  [Municipality: Brazil],,,,
"",76028025,,,"Pinhão, Frei Paulo, Pedra Mole, Macambira  [Municipality: Brazil]",
76028026,"Areia Branca, Riachuelo  [Municipality: Brazil]",,,,
"",76028027,,,"Rosário do Catete, Carmópolis, General Maynard  [Municipality: Brazil]",
76028028,Barra dos Coqueiros  [Municipality: Brazil],,,,
"",76028029,,,Canindé de São Francisco  [Municipality: Brazil],
76028030,"Santa Luzia do Itanhy, Arauá  [Municipality: Brazil]",,,,
"",76028031,,,"Moita Bonita, Malhador  [Municipality: Brazil]",
76028032,Umbaúba  [Municipality: Brazil],,,,
"",76028033,,,Poço Verde  [Municipality: Brazil],
76028034,"Gracho Cardoso, Itabi, Canhoba, Nossa Senhora de Lourdes  [Municipality: Brazil]",,,,
"",76029001,,,Salvador  [Municipality: Brazil],
76029002,Feira de Santana  [Municipality: Brazil],,,,
"",76029003,,,"Dias d'Ávila, Camaçari  [Municipality: Brazil]",
76029004,Vitória da Conquista  [Municipality: Brazil],,,,
"",76029005,,,"Sobradinho, Juazeiro  [Municipality: Brazil]",
76029006,"Jussari, Itabuna  [Municipality: Brazil]",,,,
"",76029007,,,"Ilhéus, Uruçuca  [Municipality: Brazil]",
76029008,"Barreiras, Luís Eduardo Magalhães  [Municipality: Brazil]",,,,
"",76029009,,,"Jequié, Itiruçu, Itagi, Jitaúna  [Municipality: Brazil]",
76029010,Lauro de Freitas  [Municipality: Brazil],,,,
"",76029011,,,"Presidente Dutra, Lapão, Irecê, São Gabriel, João Dourado, América Dourada  [Municipality: Brazil]",
76029012,"Teixeira de Freitas, Alcobaça  [Municipality: Brazil]",,,,
"",76029013,,,"Ourolândia, Várzea Nova, Jacobina, Quixabeira, São José do Jacuípe, Capim Grosso  [Municipality: Brazil]",
76029014,"Alagoinhas, Araças  [Municipality: Brazil]",,,,
"",76029015,,,"Itabela, Porto Seguro  [Municipality: Brazil]",
76029016,"Eunápolis, Santa Cruz Cabrália  [Municipality: Brazil]",,,,
"",76029017,,,Simões Filho  [Municipality: Brazil],
76029018,"Presidente Tancredo Neves, Valença  [Municipality: Brazil]",,,,
"",76029019,,,Paulo Afonso  [Municipality: Brazil],
76029020,"Serra do Ramalho, Sítio do Mato, Bom Jesus da Lapa  [Municipality: Brazil]",,,,
"",76029021,,,"Umburanas, Campo Formoso, Mirangaba  [Municipality: Brazil]",
76029022,"Serrinha, Barrocas  [Municipality: Brazil]",,,,
"",76029023,,,Santo Antônio de Jesus  [Municipality: Brazil],
76029024,"Morpará, Xique-Xique, Gentio do Ouro, Brotas de Macaúbas, Itaguaçu da Bahia  [Municipality: Brazil]",,,,
"",76029025,,,"Brejolândia, Buritirama, Barra, Muquém de São Francisco  [Municipality: Brazil]",
76029026,"Senhor do Bonfim, Andorinha  [Municipality: Brazil]",,,,
"",76029027,,,Candeias  [Municipality: Brazil],
76029028,"Conceição do Coité, Retirolândia, Ichu  [Municipality: Brazil]",,,,
"",76029029,,,"Capela do Alto Alegre, Gavião, Nova Fátima, Pé de Serra, Riachão do Jacuípe, Candeal  [Municipality: Brazil]",
76029030,"Seabra, Souto Soares, Boninal, Palmeiras  [Municipality: Brazil]",,,,
"",76029031,,,Guanambi  [Municipality: Brazil],
76029032,"Igaporã, Caetité, Lagoa Real  [Municipality: Brazil]",,,,
"",76029033,,,"Cabaceiras do Paraguaçu, Sapeaçu, Muritiba, São Félix  [Municipality: Brazil]",
76029034,"Tucano, Nova Soure  [Municipality: Brazil]",,,,
